Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
90142,Gold,18-Apr-20,18-Apr-20,123881041,220200100069,4,306.8,38.45
41126,Silver,08-Sep-20,08-Sep-20,124019217,230100600022,1,84.1,42.15
84583,GOLD,27-Aug-18,27-Aug-18,123395941,240100100404,2,127.4,33.4
64022,Silver,09-Oct-20,09-Oct-20,124070747,220101400374,1,33.7,15.7
19578,Silver,15-Jan-21,16-Jan-21,124164913,220200200062,1,88.8,37.8
65588,Silver,06-Nov-18,06-Nov-18,123464726,220200200066,1,90.8,39.55
42170,SILVER,03-Jan-21,03-Jan-21,124158774,220200100078,1,110.8,55.5
48258,Gold,13-Mar-17,13-Mar-17,123092798,210200400029,1,48.7,24.45
11941,Gold,13-Apr-17,13-Apr-17,123062655,230100500093,1,132.8,55.85
30416,Gold,07-Sep-17,07-Sep-17,123166505,240600100107,1,26.2,11.7
28717,Gold,16-May-20,19-May-20,123910737,240500200105,3,94.5,13.15
51610,Silver,04-Jan-19,04-Jan-19,123457317,220200300157,1,73.4,36.65
89252,Gold,11-Jul-20,11-Jul-20,123949758,240100100240,3,40.5,5.55
41444,Gold,02-Jul-21,02-Jul-21,124292900,240700300002,1,21.99,7.25
39872,SILVER,06-Apr-21,06-Apr-21,124100412,240100300006,2,106.0,23.45
79931,Silver,12-Mar-20,14-Mar-20,123880655,220101400215,2,36.8,8.55
80681,Gold,05-Apr-20,05-Apr-20,123877836,220101200025,1,26.9,11.7
51326,Gold,25-Nov-18,25-Nov-18,123489137,210201000196,2,94.2,21.05
8767,SILVER,03-Aug-18,03-Aug-18,123334409,210200700018,2,46.2,10.45
32975,Silver,29-Feb-20,06-Mar-20,123882865,220101300003,2,80.2,17.85
93187,SILVER,23-Jun-17,23-Jun-17,123048873,220101400131,2,44.6,7.75
73988,Gold,15-Oct-20,15-Oct-20,124016325,240100400110,1,237.2,118.55
27059,Silver,03-Aug-18,03-Aug-18,123336402,230100600005,3,389.4,63.2
25759,Silver,13-Apr-20,13-Apr-20,123842824,240500200011,1,30.8,14.35
11290,SILVER,25-Jun-17,25-Jun-17,123058137,240100100115,3,78.6,11.75
55007,Gold,25-Dec-20,31-Dec-20,124088546,230100600003,1,17.6,7.75
43236,GOLD,07-Aug-21,07-Aug-21,124313621,220101200025,2,53.8,11.7
28985,Gold,23-Nov-21,23-Nov-21,124395690,240500200042,1,40.6,19.35
94196,Gold,04-May-18,04-May-18,123228321,220100100634,1,32.6,16.4
75192,Gold,17-Apr-21,18-Apr-21,124198112,220200200080,1,179.3,83.55
8628,Silver,13-Apr-20,13-Apr-20,123843752,220200100200,1,68.7,34.45
44586,Gold,23-Oct-20,26-Oct-20,124085163,240500200044,1,59.9,24.95
13016,Gold,24-Jul-18,24-Jul-18,123366066,240600100196,2,115.6,25.5
41912,GOLD,20-Sep-19,20-Sep-19,123779718,220100100576,2,107.0,26.85
55714,SILVER,10-Jun-21,10-Jun-21,124291692,240100400060,2,254.8,97.1
57638,Silver,27-Dec-19,27-Dec-19,123865014,220200100058,3,510.9,85.25
11211,GOLD,31-Aug-18,01-Sep-18,123322160,220200200011,6,517.2,39.25
6688,Gold,12-Jul-20,12-Jul-20,123963377,240800200020,1,183.6,83.5
8954,Silver,07-Jun-18,07-Jun-18,123357996,240100100328,2,69.0,15.35
35013,Gold,26-Jan-19,26-Jan-19,123483405,240100100437,1,37.2,14.8
54058,Gold,24-Dec-20,24-Dec-20,124082451,220100700001,2,151.6,36.25
65649,GOLD,01-Jun-18,01-Jun-18,123314285,220200100087,3,341.1,56.95
63488,Gold,15-Jun-17,16-Jun-17,123005676,210200400018,2,82.4,20.7
8835,SILVER,15-Jul-21,15-Jul-21,124203045,240500200143,3,62.4,9.9
16183,Gold,21-Sep-21,26-Sep-21,124328902,220200100179,1,134.5,67.35
58854,Gold,31-Oct-20,31-Oct-20,124044247,220200100218,1,75.2,37.7
50793,Silver,06-Jul-20,06-Jul-20,123914875,210201000034,2,45.8,10.3
85157,Platinum,14-Aug-21,14-Aug-21,124379753,240100100078,2,29.0,6.2
90189,Gold,18-Nov-21,28-Nov-21,124347700,220200300073,1,80.8,36.85
38133,Gold,30-Dec-19,30-Dec-19,123896465,240800100086,3,862.2,115.0
54069,GOLD,21-Jul-21,23-Jul-21,124262729,220200200039,2,191.0,43.55
14191,Silver,22-Aug-17,22-Aug-17,123178935,230100100014,1,320.4,145.0
43985,Gold,13-Feb-20,13-Feb-20,123862016,220101400326,1,32.8,14.9
23041,Gold,08-Jun-20,08-Jun-20,123992253,240100200001,1,16.0,6.35
54718,GOLD,01-Feb-20,01-Feb-20,123869059,240500200072,1,47.8,22.8
60369,Gold,30-Jun-19,30-Jun-19,123657590,240700100001,3,70.8,12.3
7372,GOLD,27-Jun-21,27-Jun-21,124247822,220100100289,2,34.6,8.75
4327,Silver,20-Apr-19,20-Apr-19,123538056,240800200006,2,451.0,112.85
92297,Silver,05-May-18,08-May-18,123231345,240100100263,3,88.5,12.35
90653,Gold,05-May-19,08-May-19,123586110,240600100081,2,52.2,7.85
32027,Platinum,18-Feb-18,25-Feb-18,123230204,240200100131,1,74.3,41.35
18184,Gold,21-Feb-20,21-Feb-20,123824240,220200200011,1,86.2,39.25
18303,Gold,10-Jul-18,10-Jul-18,123373554,220200100160,2,69.8,17.55
53249,Silver,22-Nov-19,22-Nov-19,123718505,220200100038,1,106.6,53.4
79024,GOLD,24-Aug-19,24-Aug-19,123605581,240400300039,1,19.6,7.9
45803,Gold,11-Jun-19,11-Jun-19,123664621,240100200012,1,34.0,14.15
25759,Silver,05-Jul-19,05-Jul-19,123603996,210200300036,2,38.8,9.8
50590,Silver,06-May-21,06-May-21,124267256,220101000002,1,17.7,8.0
61217,Silver,03-Apr-21,03-Apr-21,124171923,210200400037,1,40.5,20.35
83092,Silver,26-Oct-20,26-Oct-20,124004869,230100700011,1,283.3,116.85
6888,Silver,09-Aug-20,09-Aug-20,123981724,220200200071,3,324.6,47.0
71541,Silver,14-Nov-17,14-Nov-17,123147728,220100300029,1,189.7,80.9
5654,SILVER,18-Apr-17,18-Apr-17,123091965,220100100468,3,270.6,45.05
72633,Silver,30-Mar-18,30-Mar-18,123292677,240100200002,1,15.4,6.1
77754,SILVER,14-Dec-17,14-Dec-17,123111573,230100600013,1,71.7,35.95
38536,Silver,19-Sep-20,23-Sep-20,124007457,220100800063,1,35.9,18.1
8781,Gold,09-Aug-17,14-Aug-17,123109398,240800200021,1,89.7,38.9
88011,Silver,08-Jul-19,08-Jul-19,123636816,220101200005,3,420.9,56.25
45283,Gold,24-Oct-21,28-Oct-21,124321901,220200200065,1,171.3,84.7
26007,Gold,07-Mar-19,07-Mar-19,123589896,220101200029,1,54.3,23.55
24709,SILVER,28-Aug-21,28-Aug-21,124307469,210201000142,3,66.6,10.2
9390,Silver,20-Nov-20,20-Nov-20,124008392,240500200103,1,68.6,28.65
50409,Silver,06-Apr-18,10-Apr-18,123237498,230100100051,1,184.9,78.15
85569,SILVER,15-Jun-19,16-Jun-19,123600405,240600100046,2,17.8,3.45
10671,Silver,15-May-18,15-May-18,123205283,210201000093,1,47.0,21.45
2992,Gold,02-Feb-17,02-Feb-17,123078165,220200200005,1,47.0,21.45
94188,Gold,01-Nov-21,03-Nov-21,124392834,220101400406,1,109.9,54.9
33956,Silver,28-Feb-19,12-Mar-19,123516098,240200100060,1,48.3,26.65
88283,Gold,07-Jul-18,09-Jul-18,123353869,210200900010,3,138.9,19.6
18611,Silver,08-Apr-19,10-Apr-19,123514381,220200100222,1,109.0,60.05
85459,Gold,25-Jan-21,25-Jan-21,124157523,240100200014,1,55.4,22.8
14618,SILVER,01-Sep-17,01-Sep-17,123133536,220200200018,2,132.8,30.25
56410,Gold,10-Jul-18,10-Jul-18,123374140,210201000034,5,112.5,10.1
56375,Gold,27-Jun-21,27-Jun-21,124244146,220100900027,2,104.6,21.0
6995,Gold,02-Feb-20,04-Feb-20,123875625,240100100251,1,203.9,95.1
47250,Gold,07-Apr-19,12-Apr-19,123507475,240100200014,1,55.4,22.8
2257,GOLD,09-Jul-20,11-Jul-20,123933146,220100100172,1,110.3,55.25
58465,Silver,03-Feb-21,04-Feb-21,124143439,240500200120,1,22.5,10.65
93477,Gold,08-Jan-21,08-Jan-21,124105169,240800100010,6,474.0,36.05
36762,GOLD,01-Feb-18,01-Feb-18,123218664,240300200084,3,75.6,10.6
45640,SILVER,06-May-17,06-May-17,123089888,220101400391,1,102.9,46.95
19868,Gold,13-Jul-18,13-Jul-18,123392828,220200300157,3,220.2,36.65
82337,Gold,23-Dec-19,25-Dec-19,123827127,240100400009,1,65.5,25.6
34070,Silver,14-Mar-19,14-Mar-19,123561006,220200100086,2,236.6,59.25
33724,GOLD,06-Sep-20,06-Sep-20,124004368,240800200043,1,44.7,19.5
91034,Gold,19-Feb-18,19-Feb-18,123233930,230100700008,2,1008.4,245.8
31696,Silver,02-Aug-18,02-Aug-18,123326352,240200100240,2,50.4,12.7
60786,Gold,13-Jan-20,15-Jan-20,123810997,230100500085,1,244.6,100.75
12231,Silver,09-Sep-19,09-Sep-19,123666841,220200100005,1,64.9,32.55
38739,Silver,02-Feb-18,02-Feb-18,123221978,240100400073,1,127.7,63.45
27769,Gold,07-Oct-21,07-Oct-21,124365665,220101400193,1,23.8,10.9
70042,GOLD,15-Feb-18,15-Feb-18,123209786,220100800099,1,44.5,21.2
32392,Gold,04-Oct-20,04-Oct-20,124029217,240100100616,1,12.5,5.3
87717,Gold,12-Nov-21,12-Nov-21,124390025,240700400022,2,70.4,15.55
61017,Gold,27-Mar-17,27-Mar-17,123068911,210200400073,1,42.1,21.15
77547,Gold,31-Jan-17,02-Feb-17,123066956,240200200034,1,17.2,6.55
79526,Silver,17-Feb-21,17-Feb-21,124165993,240100400057,1,217.5,161.2
21957,Gold,27-Apr-17,27-Apr-17,123040489,220101400118,1,45.3,20.7
38544,GOLD,04-Jun-17,05-Jun-17,123048332,220200100046,3,347.4,58.0
62560,Silver,23-May-17,23-May-17,123080603,220100100289,1,17.3,8.75
90772,Gold,26-Jan-20,26-Jan-20,123818490,240500200113,2,91.0,21.65
18006,SILVER,08-May-19,12-May-19,123520574,210200900040,1,36.1,16.3
57794,Gold,18-Apr-19,18-Apr-19,123515954,230100500056,1,8.0,3.5
27349,SILVER,13-Mar-18,13-Mar-18,123279337,220101400340,1,35.4,15.8
10945,SILVER,24-May-19,25-May-19,123582509,210200100008,3,170.7,25.25
37794,SILVER,03-Mar-17,07-Mar-17,123039461,220101400131,1,22.3,7.75
36122,Silver,10-Dec-18,10-Dec-18,123492829,240200100191,2,972.8,243.3
14428,Silver,05-Apr-19,05-Apr-19,123585315,220101000002,1,17.7,8.0
27833,SILVER,13-Jul-20,15-Jul-20,123972697,230100400025,1,17.0,6.6
46457,Gold,04-Oct-21,04-Oct-21,124336995,230100600003,1,17.6,7.75
60984,Silver,16-Sep-18,16-Sep-18,123325677,240800200001,1,169.5,67.8
19033,Silver,29-Oct-21,29-Oct-21,124364770,240700400036,2,12.4,2.75
86230,Gold,25-May-20,25-May-20,123975324,210201000028,3,161.1,24.5
14187,Gold,18-Mar-19,18-Mar-19,123501424,230100100025,2,60.6,13.15
21056,Gold,14-Nov-19,14-Nov-19,123735325,220200100079,1,124.3,62.25
47178,Silver,07-Sep-21,07-Sep-21,124301953,210201000196,1,47.1,21.05
37658,GOLD,15-Mar-20,15-Mar-20,123808275,220200200036,2,120.4,27.4
70350,Silver,10-Nov-19,13-Nov-19,123793077,240100100253,1,105.2,51.4
65107,GOLD,09-Jul-20,09-Jul-20,123937746,220100400030,2,313.0,78.35
54968,Silver,31-Mar-18,31-Mar-18,123298166,220200300029,1,73.0,33.25
43832,GOLD,30-Nov-21,30-Nov-21,124465183,230100100045,1,124.8,53.6
10975,Silver,19-Mar-21,23-Mar-21,124135095,220200100008,2,116.2,29.15
48618,Gold,22-Oct-21,27-Oct-21,124398219,220100100365,1,128.1,64.15
36723,Silver,12-Nov-20,12-Nov-20,124044269,230100200040,2,191.8,48.05
16775,Silver,05-Oct-20,05-Oct-20,124034576,240400100012,1,496.3,71.35
55265,SILVER,06-Mar-19,06-Mar-19,123582621,230100500022,2,300.2,64.1
37901,Silver,08-Nov-21,09-Nov-21,124359479,220100700016,1,97.3,44.35
55593,GOLD,25-Sep-18,25-Sep-18,123386105,220101400433,2,134.4,30.85
13376,GOLD,16-Nov-19,16-Nov-19,123755458,210201000146,2,61.4,14.0
56318,GOLD,14-Jan-19,16-Jan-19,123468221,220200100107,2,358.0,89.6
85908,PLATINUM,17-May-19,22-May-19,123503732,210200600106,3,155.1,22.65
3858,Gold,07-Nov-19,12-Nov-19,123768379,240500100001,1,47.6,21.15
13875,Silver,01-Apr-20,01-Apr-20,123846507,220101400376,2,103.2,25.75
62471,Gold,07-May-20,07-May-20,123934315,210200300079,3,96.3,16.15
14082,Silver,09-Dec-19,14-Dec-19,123784431,230100600005,1,129.8,63.2
71412,Gold,06-Aug-21,11-Aug-21,124304960,240500100004,2,127.0,28.0
49072,Gold,09-Oct-17,09-Oct-17,123142979,220100100370,1,20.7,10.45
23309,Silver,29-May-18,02-Jun-18,123299573,240100100578,3,171.3,23.75
7730,Silver,24-Sep-21,24-Sep-21,124353613,220200300152,2,177.8,44.4
91529,Gold,15-Aug-20,19-Aug-20,123930011,230100400025,1,17.0,6.6
73951,Gold,21-Apr-18,21-Apr-18,123237284,240100200012,1,33.1,13.75
87751,SILVER,20-Dec-21,20-Dec-21,124439923,220200100044,3,306.6,51.2
78519,Gold,05-Feb-20,05-Feb-20,123896892,220200100037,1,102.6,51.4
5820,GOLD,01-Feb-20,08-Feb-20,123864703,220200100175,1,133.9,67.05
38564,Silver,03-Jun-20,03-Jun-20,123949968,220100200022,2,47.8,9.55
15022,PLATINUM,05-Jan-18,05-Jan-18,123236464,240100100724,1,166.2,70.7
28801,Silver,15-May-17,15-May-17,123037557,210200600021,1,53.0,25.1
73147,Gold,11-Apr-17,13-Apr-17,123052145,210201000030,1,22.3,10.25
87750,Silver,12-Jun-19,12-Jun-19,123673906,220200200076,2,388.2,88.15
77577,Silver,09-Oct-18,10-Oct-18,123379667,210200500006,1,24.0,11.95
28178,Silver,14-Sep-21,20-Sep-21,124358953,220101200020,2,111.8,24.2
88729,Gold,06-May-21,06-May-21,124273000,230100200059,2,78.2,16.8
50589,SILVER,09-Nov-18,09-Nov-18,123486832,230100600030,1,86.3,41.4
75019,Gold,16-Apr-17,21-Apr-17,123078995,240200100248,1,9.9,5.05
62629,GOLD,22-Dec-18,25-Dec-18,123471723,210200900044,2,37.6,7.6
72769,SILVER,18-Jun-21,18-Jun-21,124263283,240100400099,3,519.6,127.0
44170,GOLD,09-Jul-20,09-Jul-20,123938125,220100300012,1,11.4,5.6
33777,Gold,09-Jul-20,09-Jul-20,123937391,210200100013,3,126.9,18.85
76280,GOLD,11-Jun-18,14-Jun-18,123383250,240100100718,2,132.8,29.3
71483,SILVER,15-Dec-18,15-Dec-18,123426505,230100500082,1,126.1,58.6
32941,GOLD,09-Nov-20,15-Nov-20,124023441,210201000011,1,29.4,13.55
48809,Silver,28-Jan-20,28-Jan-20,123839142,220101400211,1,34.9,15.6
47159,Gold,15-Apr-19,15-Apr-19,123582286,240100200012,1,34.0,14.15
23982,Silver,08-Jun-18,08-Jun-18,123365626,240600100106,4,208.8,21.7
87112,SILVER,09-Jan-20,10-Jan-20,123882140,220101100008,1,14.6,4.8
62665,SILVER,15-Jan-17,15-Jan-17,123081658,240700200010,1,25.7,9.85
33325,Silver,15-Oct-17,17-Oct-17,123175737,220200300082,1,71.0,32.3
70690,Silver,20-Mar-18,23-Mar-18,123227249,220200100240,1,40.0,20.1
84279,Platinum,09-Oct-20,09-Oct-20,124069280,220200100190,1,63.5,29.95
58477,Silver,14-May-19,17-May-19,123585593,240500200128,1,42.7,17.8
61073,PLATINUM,28-Apr-19,28-Apr-19,123521766,230100500008,1,38.0,16.8
54772,Platinum,22-Nov-19,22-Nov-19,123722626,220101200002,2,186.4,37.35
42169,Silver,10-Aug-18,10-Aug-18,123383943,220100100101,3,179.1,29.95
34219,Silver,27-Dec-21,27-Dec-21,124403096,220101300023,1,50.7,24.0
30474,Gold,31-Jan-21,06-Feb-21,124114505,220200200027,1,98.8,42.95
63939,Silver,17-Nov-17,20-Nov-17,123162117,220101400374,1,33.7,15.7
34573,Gold,27-Apr-21,28-Apr-21,124291422,210201100001,1,33.2,14.45
56414,Silver,08-Jan-21,11-Jan-21,124109351,240100100480,2,16.2,3.15
62813,Gold,14-Oct-19,14-Oct-19,123724119,230100100025,1,30.3,13.15
84390,Silver,03-Feb-19,03-Feb-19,123463294,220200100099,1,157.8,79.0
3304,Gold,31-Aug-18,31-Aug-18,123322141,220200300161,2,31.98,9.65
20680,Silver,06-Nov-18,06-Nov-18,123464021,240800200015,1,127.3,63.6
80070,Gold,29-Nov-21,29-Nov-21,124452932,230100500080,1,25.0,12.2
3811,Gold,31-Jul-21,31-Jul-21,124251645,240100100559,2,78.2,16.8
39902,Silver,19-Sep-20,19-Sep-20,124010903,240400200023,1,131.7,55.0
9296,GOLD,24-Jun-18,24-Jun-18,123367368,240700100007,2,45.7,9.3
28511,GOLD,08-Jun-21,20-Jun-21,124273593,210201000006,2,46.8,10.5
20925,Silver,24-Aug-20,24-Aug-20,124000771,240200100246,2,32.4,7.9
57734,SILVER,17-May-18,22-May-18,123213027,230100600028,2,193.4,48.45
27616,Silver,17-Dec-17,17-Dec-17,123129251,220100300039,2,408.8,87.15
33271,Gold,11-Jan-21,14-Jan-21,124132611,220100100629,1,53.3,26.75
94074,GOLD,03-Dec-19,03-Dec-19,123724795,230100500089,1,147.3,61.3
20762,Gold,04-Sep-21,04-Sep-21,124370089,240400300039,1,19.6,7.9
93081,Gold,02-Sep-21,02-Sep-21,124347211,240100200012,1,34.6,14.4
60465,Silver,27-May-21,28-May-21,124261242,230100500067,2,78.4,20.05
82684,Silver,19-Mar-19,24-Mar-19,123516375,230100500056,1,8.0,3.5
44862,Gold,27-May-19,02-Jun-19,123507730,230100500074,2,272.0,51.3
43126,GOLD,18-Jul-19,18-Jul-19,123633542,210200400054,3,122.4,20.5
1091,Silver,10-Aug-17,10-Aug-17,123112936,220200200015,2,210.2,47.75
71951,Gold,09-May-21,09-May-21,124296739,220200300013,3,186.6,28.25
84731,Silver,12-Apr-21,12-Apr-21,124158471,240700400022,2,70.4,15.55
62062,Silver,04-Mar-17,05-Mar-17,123045738,240800200009,2,171.2,34.3
81910,Silver,02-Feb-17,07-Feb-17,123078041,220200100147,1,115.5,57.85
55610,GOLD,04-May-17,07-May-17,123074122,220100500018,1,65.8,30.0
57754,Gold,29-Aug-17,02-Sep-17,123119152,240700400003,3,37.2,5.6
49372,Silver,20-Nov-18,20-Nov-18,123455951,220101400205,1,24.9,11.2
19705,SILVER,05-Jun-19,07-Jun-19,123602298,240100400089,2,199.6,48.7
8823,Silver,28-Nov-19,02-Dec-19,123779916,220200100077,1,99.0,49.6
57711,Gold,23-May-19,23-May-19,123574213,230100500046,2,91.2,21.7
55355,Silver,12-Aug-18,12-Aug-18,123398412,220200200020,3,505.2,76.5
33494,Gold,28-Mar-17,03-Apr-17,123078909,240500100026,2,110.4,24.5
92099,Gold,31-Aug-20,31-Aug-20,124059262,220100700022,2,113.8,24.1
47017,Silver,14-Jul-18,14-Jul-18,123398945,210201100004,2,93.2,20.3
16940,Gold,26-Aug-19,31-Aug-19,123624706,230100200046,2,169.6,42.5
29452,Silver,21-Apr-19,21-Apr-19,123546598,230100200055,1,247.6,116.0
53787,Silver,08-Feb-21,08-Feb-21,124182743,240400100003,1,20.6,7.35
17707,Silver,19-Jul-19,21-Jul-19,123647815,240500200042,2,79.8,19.0
93917,Silver,19-Oct-18,19-Oct-18,123345839,210200300020,1,44.4,19.85
36174,GOLD,30-Jan-19,05-Feb-19,123426989,210200600114,1,82.7,35.2
21531,Gold,22-Jan-18,22-Jan-18,123252088,240200100219,1,87.2,43.7
2570,Gold,22-Jul-19,26-Jul-19,123679276,230100500089,2,291.8,60.7
91047,Gold,01-Oct-17,01-Oct-17,123199967,220200200014,1,90.0,40.9
13310,Gold,06-Apr-19,06-Apr-19,123595661,240100400110,4,948.8,118.55
64255,Gold,19-Mar-17,19-Mar-17,123023715,230100700011,1,252.0,103.95
59120,Silver,26-Nov-21,26-Nov-21,124427015,240300300065,1,321.5,146.35
75693,Gold,13-May-17,13-May-17,123026982,230100500091,5,955.0,80.45
76607,Gold,15-Aug-17,18-Aug-17,123144021,220200200027,3,296.4,42.95
51389,Gold,26-Jan-17,26-Jan-17,123037403,240200100154,1,26.6,11.95
79646,Silver,19-May-18,19-May-18,123229944,240200100231,2,16.0,3.6
64012,Gold,28-Nov-17,30-Nov-17,123125483,220100800046,1,67.9,32.35
5633,Silver,18-May-19,18-May-19,123521012,220101400393,3,315.6,47.85
65491,Gold,12-Sep-19,12-Sep-19,123705237,210201100009,1,28.3,12.35
7185,Gold,09-Jul-18,09-Jul-18,123369523,210201000183,3,110.1,16.75
30761,Gold,22-Dec-21,22-Dec-21,124461245,240700200025,2,29.4,6.25
62155,Gold,01-May-18,01-May-18,123206835,220100100103,1,11.1,5.65
28459,Gold,27-Nov-17,27-Nov-17,123116041,220101400316,1,29.0,13.3
70594,Silver,17-Dec-19,21-Dec-19,123766583,240600100083,1,15.1,5.35
90962,Silver,15-Jun-19,15-Jun-19,123699475,220100100626,2,51.98,17.8
18697,Silver,20-Apr-17,21-Apr-17,123001321,240600100080,1,28.3,8.55
71694,Silver,07-Apr-20,07-Apr-20,123892440,220100700018,1,96.0,43.75
50724,Gold,15-Jul-19,17-Jul-19,123606892,220200100210,3,281.7,47.05
35307,Silver,16-Jan-17,16-Jan-17,123086773,220100100597,1,34.0,17.1
46703,Silver,18-Aug-20,18-Aug-20,123952205,240500200075,3,92.4,12.85
94216,SILVER,11-Dec-18,11-Dec-18,123499472,220200300133,2,57.2,13.15
24869,Gold,11-Apr-21,11-Apr-21,124147317,240400300033,2,71.4,14.35
41314,GOLD,17-Nov-17,17-Nov-17,123163857,240100100115,1,26.2,11.75
43375,Silver,30-Jan-19,30-Jan-19,123427196,240100100077,1,138.4,62.85
79227,Silver,22-Sep-20,22-Sep-20,124031222,240800200024,1,35.2,15.55
34722,Silver,11-Jan-21,11-Jan-21,124128486,210200300052,1,21.9,11.05
11130,GOLD,07-Jul-19,07-Jul-19,123626194,240500200048,2,232.8,48.6
15861,Gold,18-Mar-18,18-Mar-18,123215662,240700200004,1,4.2,2.2
1815,Gold,04-Jul-20,04-Jul-20,123992630,240100400105,2,956.0,238.95
91471,Silver,25-Jun-18,25-Jun-18,123378262,220100500010,3,279.0,41.0
60499,Silver,05-Mar-19,05-Mar-19,123567199,220100200020,1,47.3,18.95
64115,Silver,17-Jun-21,17-Jun-21,124255713,220200100120,3,197.1,32.95
30121,GOLD,10-Aug-21,10-Aug-21,124344744,220101300019,2,121.6,24.3
90324,Silver,07-Feb-18,07-Feb-18,123256810,240600100107,1,26.4,11.8
53390,Gold,01-Jul-18,04-Jul-18,123316594,220200100038,2,213.2,53.4
36920,Silver,02-Dec-21,02-Dec-21,124480610,240700200010,2,53.8,10.3
52163,Gold,10-Mar-17,19-Mar-17,123074606,220200100225,1,64.1,30.2
17932,SILVER,28-Oct-18,28-Oct-18,123405766,220200300089,1,119.3,53.1
53979,Silver,25-Aug-20,27-Aug-20,124011907,220200200066,2,187.0,40.7
10794,SILVER,04-Mar-17,04-Mar-17,123044365,230100500026,2,495.0,109.55
24364,Gold,30-Aug-19,30-Aug-19,123670486,220100800020,2,46.2,11.05
92049,SILVER,09-Oct-21,09-Oct-21,124383643,210200700020,1,10.7,4.35
41710,Silver,07-Jun-19,07-Jun-19,123623025,220200300014,2,168.4,38.35
10337,Silver,14-Feb-20,14-Feb-20,123870232,240700400017,1,46.0,21.55
22638,Gold,01-Aug-19,01-Aug-19,123675801,220101400225,3,176.7,26.85
33423,Gold,06-Mar-19,06-Mar-19,123579805,230100500022,1,150.1,64.1
25278,Gold,31-Mar-18,06-Apr-18,123202204,240800200001,2,339.0,67.8
11544,Gold,20-Oct-20,20-Oct-20,124055886,240800200018,1,41.7,17.25
53613,Gold,23-Jun-19,24-Jun-19,123685910,230100100025,2,60.6,13.15
82715,Gold,16-Apr-17,16-Apr-17,123077695,220100700003,1,108.7,53.0
25775,Gold,11-Jan-20,11-Jan-20,123899554,220100800038,1,140.2,66.95
11656,Gold,15-Apr-19,15-Apr-19,123587972,220100400006,2,227.8,57.05
57387,Silver,25-Mar-20,25-Mar-20,123891529,220101100005,1,7.8,2.95
16969,Gold,14-Dec-21,14-Dec-21,124485980,240800200062,3,110.4,16.75
95,Gold,04-Feb-18,04-Feb-18,123238201,240100400083,1,108.5,54.2
61707,Gold,23-Aug-18,27-Aug-18,123367708,220200100222,2,218.0,60.05
93702,Silver,18-Apr-21,18-Apr-21,124211513,240700400008,2,55.8,12.1
34735,Gold,18-Feb-18,18-Feb-18,123231227,230100200049,1,112.5,51.3
64543,Gold,11-Feb-19,11-Feb-19,123445854,230100500072,2,52.2,11.9
15588,GOLD,15-Sep-17,15-Sep-17,123114438,220100300019,2,71.2,16.7
57023,Gold,26-May-17,01-Jun-17,123097889,220100800038,3,371.1,59.0
92774,Gold,30-Mar-17,30-Mar-17,123085798,240400200090,1,125.4,52.25
13698,GOLD,13-Jun-17,13-Jun-17,123094133,240400200099,1,6.8,2.3
15750,GOLD,24-Oct-17,29-Oct-17,123130228,230100100002,1,200.7,85.35
2242,Gold,17-Jan-19,20-Jan-19,123490671,210200100009,1,34.7,15.5
52513,Gold,04-Apr-21,04-Apr-21,124184899,220101400023,1,23.9,11.0
12195,Gold,07-Jul-20,07-Jul-20,123925421,220200100174,2,201.0,50.35
16097,GOLD,26-May-20,26-May-20,123987077,210200900048,3,109.2,17.7
12220,Silver,22-Mar-19,22-Mar-19,123544823,240700200007,2,10.2,2.2
19122,Silver,31-May-21,31-May-21,124204459,220100100363,1,144.8,72.35
42521,GOLD,02-Jun-18,04-Jun-18,123320224,230100500074,4,544.0,51.3
3450,PLATINUM,23-Mar-20,23-Mar-20,123869897,240800200008,1,168.875,67.55
9479,Silver,22-Feb-20,22-Feb-20,123830153,230100100013,2,226.2,58.9
45838,Silver,29-Jul-18,03-Aug-18,123399218,230100600013,4,286.8,35.95
47515,Gold,26-Feb-21,26-Feb-21,124147156,220200300102,1,136.6,62.25
64330,Silver,30-Jan-17,03-Feb-17,123060246,240100100734,1,10.0,4.15
33695,Silver,17-Jun-21,21-Jun-21,124252133,210200300091,2,26.6,6.7
81581,Gold,16-Jul-17,16-Jul-17,123174734,220100100218,2,73.4,18.45
71586,Silver,18-Oct-20,18-Oct-20,124039387,240500100064,1,61.4,26.65
18488,Silver,19-May-20,24-May-20,123933165,220100100258,3,169.2,28.3
5273,GOLD,10-Mar-18,11-Mar-18,123261001,220101400007,1,42.4,19.35
8123,Gold,23-Feb-21,23-Feb-21,124117663,220200100144,2,106.0,26.6
27784,Gold,31-Mar-19,31-Mar-19,123536053,220200100182,3,389.1,64.95
80861,Silver,21-Jan-18,26-Jan-18,123246389,230100100002,2,401.4,85.35
3618,Silver,10-Jun-19,15-Jun-19,123655823,240500200098,3,132.0,20.95
35227,Gold,21-Dec-18,23-Dec-18,123468139,240100400021,2,183.2,45.75
52130,Gold,08-Jul-19,08-Jul-19,123630715,240100100458,2,13.4,2.95
75068,Silver,16-Jun-18,16-Jun-18,123315917,220101100013,3,33.9,4.95
47841,Silver,22-Mar-21,22-Mar-21,124171178,230100700008,1,519.3,253.2
